File,Line,Pattern,Risk Level,Suggestion
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,220,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,221,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,222,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,223,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,224,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,225,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,226,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,227,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,228,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,229,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,230,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,231,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,232,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,233,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,234,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,235,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,236,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,237,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,264,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,265,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,266,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,267,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,268,ffi,HIGH: FFI without safety comment,Add SAFETY comment
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,269,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,270,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,271,ffi,HIGH: FFI without safety comment,Add SAFETY comment
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,272,ffi,HIGH: FFI without safety comment,Add SAFETY comment
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,273,ffi,HIGH: FFI without safety comment,Add SAFETY comment
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,274,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,275,ffi,HIGH: FFI without safety comment,Add SAFETY comment
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,276,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,277,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,278,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,279,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,280,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,281,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,296,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,297,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,298,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,299,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,300,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,301,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,302,ffi,HIGH: FFI without safety comment,Add SAFETY comment
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,303,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,304,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,305,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,306,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,307,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,308,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/ucred.rs,309,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/datagram/socket.rs,524,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/datagram/socket.rs,880,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio/src/net/unix/datagram/socket.rs,886,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/datagram/socket.rs,887,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/datagram/socket.rs,888,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/datagram/socket.rs,937,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio/src/net/unix/datagram/socket.rs,943,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/datagram/socket.rs,944,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/datagram/socket.rs,945,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/datagram/socket.rs,999,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio/src/net/unix/datagram/socket.rs,1005,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/datagram/socket.rs,1006,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/datagram/socket.rs,1007,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/datagram/socket.rs,1047,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio/src/net/unix/datagram/socket.rs,1053,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/datagram/socket.rs,1054,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/datagram/socket.rs,1055,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/datagram/socket.rs,1187,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/datagram/socket.rs,1195,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/datagram/socket.rs,1196,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/datagram/socket.rs,1197,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/datagram/socket.rs,1289,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/datagram/socket.rs,1297,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/datagram/socket.rs,1298,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/datagram/socket.rs,1299,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/datagram/socket.rs,1619,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/stream.rs,486,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio/src/net/unix/stream.rs,492,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/stream.rs,493,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/stream.rs,494,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/stream.rs,877,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/stream.rs,1053,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/stream.rs,1087,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/listener.rs,172,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/unix/listener.rs,245,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/udp.rs,263,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/udp.rs,272,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/udp.rs,819,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/udp.rs,827,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/udp.rs,828,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/udp.rs,829,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/udp.rs,944,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio/src/net/udp.rs,950,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/udp.rs,951,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/udp.rs,952,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/udp.rs,992,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio/src/net/udp.rs,998,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/udp.rs,999,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/udp.rs,1000,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/udp.rs,1067,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio/src/net/udp.rs,1073,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/udp.rs,1074,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/udp.rs,1075,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/udp.rs,1123,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio/src/net/udp.rs,1129,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/udp.rs,1130,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/udp.rs,1131,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/udp.rs,1356,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/udp.rs,1364,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/udp.rs,1365,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/udp.rs,1366,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/udp.rs,1607,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/udp.rs,1615,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/udp.rs,1616,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/udp.rs,1617,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/udp.rs,1754,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/udp.rs,1762,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/udp.rs,1763,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/udp.rs,1764,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/udp.rs,2185,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/udp.rs,2202,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/tcp/socket.rs,656,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/tcp/socket.rs,664,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/tcp/socket.rs,712,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/tcp/socket.rs,720,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/tcp/socket.rs,766,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/tcp/socket.rs,774,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/tcp/socket.rs,807,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/tcp/socket.rs,818,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/tcp/socket.rs,846,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/tcp/socket.rs,857,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/tcp/stream.rs,261,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/tcp/stream.rs,270,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/tcp/stream.rs,279,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/tcp/stream.rs,374,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/tcp/stream.rs,380,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/tcp/stream.rs,771,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio/src/net/tcp/stream.rs,777,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/tcp/stream.rs,778,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/tcp/stream.rs,779,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/tcp/stream.rs,1299,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/tcp/stream.rs,1395,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/tcp/stream.rs,1411,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/tcp/stream.rs,1429,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/tcp/listener.rs,280,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/tcp/listener.rs,289,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/tcp/listener.rs,298,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/tcp/listener.rs,420,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/tcp/listener.rs,439,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/tcp/listener.rs,456,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/windows/named_pipe.rs,114,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/windows/named_pipe.rs,127,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/windows/named_pipe.rs,158,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/windows/named_pipe.rs,605,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio/src/net/windows/named_pipe.rs,611,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/windows/named_pipe.rs,612,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/windows/named_pipe.rs,613,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/windows/named_pipe.rs,896,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/windows/named_pipe.rs,934,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/windows/named_pipe.rs,987,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/windows/named_pipe.rs,1000,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/windows/named_pipe.rs,1029,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/windows/named_pipe.rs,1397,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio/src/net/windows/named_pipe.rs,1403,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/windows/named_pipe.rs,1404,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/windows/named_pipe.rs,1405,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/windows/named_pipe.rs,1685,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/windows/named_pipe.rs,1723,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/windows/named_pipe.rs,2078,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/windows/named_pipe.rs,2113,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/windows/named_pipe.rs,2277,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/windows/named_pipe.rs,2303,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/windows/named_pipe.rs,2512,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/windows/named_pipe.rs,2530,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/net/windows/named_pipe.rs,2655,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/fs/file.rs,612,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/fs/file.rs,903,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/fs/file.rs,904,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/fs/file.rs,905,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/fs/file.rs,911,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/fs/file.rs,927,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/fs/file.rs,928,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/fs/file.rs,929,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/fs/file.rs,930,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/fs/file.rs,931,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/fs/file.rs,936,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/fs/mocks.rs,44,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/fs/mocks.rs,53,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/blocking.rs,41,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/blocking.rs,42,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/stdin.rs,48,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/stdin.rs,69,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/stdin.rs,85,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/stdout.rs,122,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/stdout.rs,143,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/stdout.rs,159,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/util/fill_buf.rs,39,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/util/take.rs,98,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/util/take.rs,99,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/util/take.rs,100,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/util/read_buf.rs,53,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/util/read_buf.rs,65,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/util/read_buf.rs,66,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/util/read_buf.rs,67,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/util/vec_with_initialized.rs,11,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/util/vec_with_initialized.rs,13,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/util/vec_with_initialized.rs,14,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/util/vec_with_initialized.rs,82,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/util/vec_with_initialized.rs,88,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/util/vec_with_initialized.rs,89,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/util/vec_with_initialized.rs,90,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/util/vec_with_initialized.rs,111,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/util/vec_with_initialized.rs,112,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/util/vec_with_initialized.rs,113,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/util/vec_with_initialized.rs,114,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/blocking.rs,43,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/blocking.rs,78,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/blocking.rs,241,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/blocking.rs,251,raw_pointers,MEDIUM: Raw pointer usage,Consider using NonNull<T>
/home/kalyaan/tokio/tokio/src/io/blocking.rs,260,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/poll_evented.rs,169,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/read_buf.rs,34,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/read_buf.rs,68,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/read_buf.rs,77,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/read_buf.rs,85,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/read_buf.rs,96,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/read_buf.rs,107,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/read_buf.rs,125,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/read_buf.rs,137,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/read_buf.rs,165,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/read_buf.rs,166,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/read_buf.rs,167,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/read_buf.rs,168,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/read_buf.rs,169,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/read_buf.rs,176,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/read_buf.rs,236,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/read_buf.rs,263,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/read_buf.rs,264,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/read_buf.rs,265,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/read_buf.rs,266,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/read_buf.rs,267,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/read_buf.rs,268,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/read_buf.rs,279,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/read_buf.rs,285,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/read_buf.rs,294,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/read_buf.rs,300,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/read_buf.rs,314,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/read_buf.rs,319,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/read_buf.rs,324,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/split.rs,63,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/split.rs,151,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/split.rs,152,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/split.rs,153,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/split.rs,154,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/stderr.rs,73,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/stderr.rs,94,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/stderr.rs,110,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/io/async_fd.rs,935,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/signal/unix.rs,287,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/signal/reusable_box.rs,28,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/signal/reusable_box.rs,57,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/signal/reusable_box.rs,63,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/signal/reusable_box.rs,64,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/signal/reusable_box.rs,65,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/signal/reusable_box.rs,79,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/signal/reusable_box.rs,110,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/signal/reusable_box.rs,129,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/signal/reusable_box.rs,134,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/signal/reusable_box.rs,141,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/signal/reusable_box.rs,142,from_raw_parts,HIGH: Creating from raw parts,Ensure proper ownership and layout
/home/kalyaan/tokio/tokio/src/signal/reusable_box.rs,143,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/signal/windows/sys.rs,110,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/signal/windows/sys.rs,124,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/signal/windows/sys.rs,156,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/signal/windows/sys.rs,178,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/signal/windows/sys.rs,179,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/signal/windows/sys.rs,180,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/signal/windows/sys.rs,195,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/signal/windows/sys.rs,196,other,LOW,Review for potential safety issues
/home/kalyaan/tokio/tokio/src/signal/windows/sys.rs,197,other,LOW,Review for potential safety issues
